sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
6558,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eSMART Plus (KES-1838S H/C ) (1.5 Ton),"<div class=""col-sm-12 ney"">
\n<div role=""tabpanel"">
\n<div class=""tab-content"">
\n<ul>
\n 	<li id=""profile"" class=""tab-pane active"" role=""tabpanel""> 7 Star Rating</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Up to 75% Energy Efficient</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> DC Inverter Compressor</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Stabilizer Not Required</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> 100% Copper Installation Kit</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> R410 Gas</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Heat &amp; Cool Function</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> 4D Air Flow</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Low Voltage Startup</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Turbo Cool Function</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Long Distance Air Throw</li>
\n 	<li>5 years warranty</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n<div class=""col-sm-5""></div>
\n&nbsp;","<div class=""col-xs-12"">
\n<h3>All About Kenwood eSmart AC</h3>
\nThe new eSmart is a highly efficient and robust machine which has been designed to ensure energy saving up to 75%. With its matt finish Japanese polish design, the 7-star machine is equipped with intelligent technology that allows the user to operate AC from their smartphones. The tropical compressor enables the machine to operate efficiently even at 63°C with stronger air throw
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2018/04/AC-Freedom-App-e15240528591161.png"" width=""280"" height=""215"" /></div>
\n<div class=""col-xs-8"">
\n<h3>Your Phone is Now Your Air Conditioner Remote</h3>
\nAC Freedom is an application that enables a user to remote control Kenwood’s eSmart Air Conditioner from anywhere. The simple interface of AC Freedom app designed for Kenwood eSmart Air Conditioner allows a person to operate all the functions of remote control which are as follow:
\n- Turning on and regulate the temperature,
\n- Check the working condition and set weekly timings of your air conditioner
\n- Designed for Kenwood’s new eSmart air conditioner rather than the whole production line of air conditioners.
\n
\n</div>
\n</div>",,1,Taxable Goods,"Catalog, Search",123500,,,,esmart-plus-kes-1838s-hc-1-5-ton-3,Kenwood eSmart - Best AC in Pakistan,,Kenwood eSMart AC having 7 star rating provides up to 75% energy efficiency in your energy bills. Now you can operate your AC from any where with this AC,"https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSmart-Plus.jpg, https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg",,"https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSmart-Plus.jpg, https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg",,"https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSmart-Plus.jpg, https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg",,,,,,,,Block after Info Column,,,,,,,,,,,Use config,, ,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,6557,,,,,,,,,,,,,,,,,,
6540,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eTECH (KET-2428S H/C ),"<ul>
\n 	<li> 5 Years Compressor Warranty</li>
\n 	<li> R410A gas</li>
\n 	<li> Heat and Cool Function</li>
\n 	<li> 4D Air Flow</li>
\n 	<li> Long Distance Air throw</li>
\n 	<li> Hidden LED Display</li>
\n 	<li> Auto-restart</li>
\n 	<li> Easy self-cleaning</li>
\n 	<li> Intelligent sleep mode</li>
\n 	<li> Anti-fungus function</li>
\n 	<li> 150 Volt Compressor Start</li>
\n 	<li> I-Feel Function</li>
\n</ul>","The new eInverter Tech Split Air Conditioner is the most unique blend of iconic design and functional excellence. The highlight of this model is the innovative and modern design and the heat and cool function providing ultimate comfort in all seasons with up to 60% energy efficiency. The distinguishing features of eInverter Tech are 4D airflow design system, long air throw and five (5) years compressor warranty.",,1,Taxable Goods,"Catalog, Search",136000,,,,etech-ket-2428s-hc-1,Kenwood eTech - Best AC in Pakistan,,"Kenwood Pakistan present inverter ac range with best inverter ac prices in Pakistan, it's inverter based technology save your energy bills.",https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,, ,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,5262,,,,,,,,,,,,,,,,,,
6539,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eTECH (KET-1828S H/C) (1.5 Ton),"<ul>
\n 	<li> 5 Years Compressor Warranty</li>
\n 	<li> R410A gas</li>
\n 	<li> Heat and Cool Function</li>
\n 	<li> 4D Air Flow</li>
\n 	<li> Long Distance Air throw</li>
\n 	<li> Hidden LED Display</li>
\n 	<li> Auto-restart</li>
\n 	<li> Easy self-cleaning</li>
\n 	<li> Intelligent sleep mode</li>
\n 	<li> Anti-fungus function</li>
\n 	<li> 150 Volt Compressor Start</li>
\n 	<li> I-Feel Function</li>
\n</ul>","The new eInverter Tech Split Air Conditioner is the most unique blend of iconic design and functional excellence. The highlight of this model is the innovative and modern design and the heat and cool function providing ultimate comfort in all seasons with up to 60% energy efficiency. The distinguishing features of eInverter Tech are 4D airflow design system, long air throw and five (5) years compressor warranty.",,1,Taxable Goods,"Catalog, Search",91000,,,,etech-ket-1828s-hc-1-5-ton-1,Kenwood eTech - Best AC in Pakistan,,"Kenwood Pakistan present inverter ac range with best inverter ac prices in Pakistan, it's inverter based technology save your energy bills.",https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,, ,4,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,5262,,,,,,,,,,,,,,,,,,
6538,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eTECH (KET-1228S H/C ) (1 Ton),"<ul>
\n 	<li> 5 Years Compressor Warranty</li>
\n 	<li> R410A gas</li>
\n 	<li> Heat and Cool Function</li>
\n 	<li> 4D Air Flow</li>
\n 	<li> Long Distance Air throw</li>
\n 	<li> Hidden LED Display</li>
\n 	<li> Auto-restart</li>
\n 	<li> Easy self-cleaning</li>
\n 	<li> Intelligent sleep mode</li>
\n 	<li> Anti-fungus function</li>
\n 	<li> 150 Volt Compressor Start</li>
\n 	<li> I-Feel Function</li>
\n</ul>","The new eInverter Tech Split Air Conditioner is the most unique blend of iconic design and functional excellence. The highlight of this model is the innovative and modern design and the heat and cool function providing ultimate comfort in all seasons with up to 60% energy efficiency. The distinguishing features of eInverter Tech are 4D airflow design system, long air throw and five (5) years compressor warranty.",,1,Taxable Goods,"Catalog, Search",74000,,,,etech-ket-1228s-hc-1-ton-4,Kenwood eTech - Best AC in Pakistan,,"Kenwood Pakistan present inverter ac range with best inverter ac prices in Pakistan, it's inverter based technology save your energy bills.",https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-Tech.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,, ,1,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,5262,,,,,,,,,,,,,,,,,,
6533,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eSleek (KES-1830S H/C ) (1.5 Ton),"<ul>
\n 	<li>Up to 60% Energy Efficient</li>
\n 	<li> DC Inverter Compressor</li>
\n 	<li> R410a Gas</li>
\n 	<li> I-Feel Function</li>
\n 	<li> Auto Clean Function</li>
\n 	<li> 4D Air Flow</li>
\n 	<li> 100% Copper Pipe</li>
\n 	<li> Anti-Fungus Function</li>
\n 	<li> Heat &amp; Cool Function</li>
\n 	<li> 5 Year Warranty</li>
\n</ul>","Kenwood proudly introduces the all-new eSleek to its range of Split Air Conditioners. The machine has been designed to add elegance to the décor of your interior. With its anti-fungal feature, one can enjoy clean air and heat &amp; cool technology for long hours without worrying about germs.",,1,Taxable Goods,"Catalog, Search",91000,,,,esleek-kes-1830s-hc-1-5-ton-3,Split AC eSleek - Best AC in Pakistan,,Kenwood AC eSleek is best ac in terms of design and beauty as it adds value to your interior decor and having the best price.,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSleek.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSleek.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSleek.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,, ,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,5260,,,,,,,,,,,,,,,,,,
6532,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eSleek (KES-1230S H/C) (1 Ton),"<ul>
\n 	<li>Up to 60% Energy Efficient</li>
\n 	<li> DC Inverter Compressor</li>
\n 	<li> R410a Gas</li>
\n 	<li> I-Feel Function</li>
\n 	<li> Auto Clean Function</li>
\n 	<li> 4D Air Flow</li>
\n 	<li> 100% Copper Pipe</li>
\n 	<li> Anti-Fungus Function</li>
\n 	<li> Heat &amp; Cool Function</li>
\n 	<li> 5 Year Warranty</li>
\n</ul>","Kenwood proudly introduces the all-new eSleek to its range of Split Air Conditioners. The machine has been designed to add elegance to the décor of your interior. With its anti-fungal feature, one can enjoy clean air and heat &amp; cool technology for long hours without worrying about germs.",,1,Taxable Goods,"Catalog, Search",74000,,,,esleek-kes-1230s-hc-1-ton-9,Split AC eSleek - Best AC in Pakistan,,Kenwood AC eSleek is best ac in terms of design and beauty as it adds value to your interior decor and having the best price.,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSleek.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSleek.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/eSleek.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,, ,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,5260,,,,,,,,,,,,,,,,,,
10304,,Default,simple,Default Category,base,Blue Hair Line Classic Plus - 9 Cuft,,,,1,Taxable Goods,Not Visible Individually,42500,,,,blue-hair-line-classic-plus-9-cuft-6,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=9 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5274,5275",,,,,,,,,,,,,,,,,,
10087,,Default,simple,Default Category,base,New Blue Hair Line Classic Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,53000,,,,new-blue-hair-line-classic-plus-13-cuft-7,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/blue-hairline-VCM-New.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/blue-hairline-VCM-New.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/blue-hairline-VCM-New.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5274,5275",,,,,,,,,,,,,,,,,,
10082,,Default,simple,Default Category,base,New Silver Hair Line Classic Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,53000,,,,new-silver-hair-line-classic-plus-13-cuft-9,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/Silver-hairline-VCM-New.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/Silver-hairline-VCM-New.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/Silver-hairline-VCM-New.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5273,5274",,,,,,,,,,,,,,,,,,
10077,,Default,simple,Default Category,base,New Golden Classic Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,53000,,,,new-golden-classic-plus-13-cuft-7,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/VCM-golden-New.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/VCM-golden-New.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/VCM-golden-New.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5273,5274",,,,,,,,,,,,,,,,,,
10072,,Default,simple,Default Category,base,New Brown Classic Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,53000,,,,new-brown-classic-plus-13-cuft-6,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/vcm-brown-New.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/vcm-brown-New.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/vcm-brown-New.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5273,5275",,,,,,,,,,,,,,,,,,
10067,,Default,simple,Default Category,base,New Black Persona Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,62000,,,,new-black-persona-plus-13-cuft-8,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Black.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Black.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Black.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5277,5278",,,,,,,,,,,,,,,,,,
10062,,Default,simple,Default Category,base,New Brown Persona Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,62000,,,,new-brown-persona-plus-13-cuft-8,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-persona-brown.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-persona-brown.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-persona-brown.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5272,5278",,,,,,,,,,,,,,,,,,
10057,,Default,simple,Default Category,base,New Maroon Persona Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,62000,,,,new-maroon-persona-plus-13-cuft-10,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Plus-Maroon.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Plus-Maroon.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Plus-Maroon.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,4,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5272,5277",,,,,,,,,,,,,,,,,,
10052,,Default,simple,Default Category,base,New Golden Persona Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,62000,,,,new-golden-persona-plus-13-cuft-1,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Golden.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Golden.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/New-Persona-Golden.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5272,5277",,,,,,,,,,,,,,,,,,
10033,,Default,simple,Default Category,base,Maroon Invertech Inverter Refrigerator - 15 Cuft,,,,1,Taxable Goods,Not Visible Individually,71500,,,,maroon-invertech-inverter-refrigerator-15-cuft-6,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/Front-Maroon-copy-Invertech-Series-1.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/Front-Maroon-copy-Invertech-Series-1.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/Front-Maroon-copy-Invertech-Series-1.png,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=15 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
10006,,Default,simple,Default Category,base,Maroon Persona Plus - 11 Cuft,,,,1,Taxable Goods,Not Visible Individually,51500,,,,maroon-persona-plus-11-cuft-10,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-maroon.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-maroon.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-maroon.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=11 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5272,5277",,,,,,,,,,,,,,,,,,
9947,,Default,simple,Default Category/Air Conditioners/Floor Standing Air Conditioners,base,eRoyal KER-4844FHI - 4 ton Floor Standing,"<ul>
\n 	<li>Up to 60% Energy Efficient</li>
\n 	<li>DC Inverter Compressor</li>
\n 	<li>Long-distance windblast up to 12m</li>
\n 	<li>3D airflow</li>
\n 	<li>Hidden VLED display</li>
\n 	<li>Wind avoid me</li>
\n 	<li>Reliable golden fin</li>
\n 	<li>Heat &amp; Cool</li>
\n 	<li>Eco-friendly gas R410A</li>
\n 	<li>5+1 Nation Wide Warranty</li>
\n</ul>",,,1,Taxable Goods,"Catalog, Search",326400,,,,eroyal-ker-4844fhi-4-ton-floor-standing-3,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/eRoyal.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/eRoyal.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/eRoyal.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,, ,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"6130,6132",,,,,,,,,,,,,,,,,,
6586,,Default,simple,Default Category,base,Golden Persona Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,60500,,,,golden-persona-plus-13-cuft-3,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-golden.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-golden.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-golden.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5272,5277",,,,,,,,,,,,,,,,,,
6582,,Default,simple,Default Category,base,Brown Persona Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,60500,,,,brown-persona-plus-13-cuft-8,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-brown.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-brown.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-brown.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5272,5278",,,,,,,,,,,,,,,,,,
6577,,Default,simple,Default Category,base,Black Persona Plus - 11 Cuft,,,,1,Taxable Goods,Not Visible Individually,51500,,,,black-persona-plus-11-cuft-7,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-black.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-black.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/persona-black.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=11 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5277,5278",,,,,,,,,,,,,,,,,,
6573,,Default,simple,Default Category,base,Golden Classic Plus - 11 Cuft,,,,1,Taxable Goods,Not Visible Individually,46500,,,,golden-classic-plus-11-cuft-3,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Golden_Front_-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Golden_Front_-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Golden_Front_-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=11 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5273,5274",,,,,,,,,,,,,,,,,,
6569,,Default,simple,Default Category,base,Brown Classic Plus - 11 Cuft,,,,1,Taxable Goods,Not Visible Individually,46500,,,,brown-classic-plus-11-cuft-5,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Brown_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Brown_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Brown_Front.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=11 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5273,5275",,,,,,,,,,,,,,,,,,
6566,,Default,simple,Default Category,base,Blue Hair Line Classic Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,51500,,,,blue-hair-line-classic-plus-13-cuft-9,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5274,5275",,,,,,,,,,,,,,,,,,
6561,,Default,simple,Default Category,base,Silver Hair Line Classic Plus - 13 Cuft,,,,1,Taxable Goods,Not Visible Individually,51500,,,,silver-hair-line-classic-plus-13-cuft-7,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=13 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5273,5274",,,,,,,,,,,,,,,,,,
6560,,Default,simple,Default Category,base,Silver Hair Line Classic Plus - 11 Cuft,,,,1,Taxable Goods,Not Visible Individually,46500,,,,silver-hair-line-classic-plus-11-cuft-9,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,size=11 Cuft,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5273,5274",,,,,,,,,,,,,,,,,,
